player_id,player_display_name,position,season,week,season_type,game_id,team,opponent_team,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,carries,rushing_yards,rushing_tds,rushing_first_downs,rushing_fumbles_lost,receptions,targets,receiving_yards,receiving_tds,receiving_first_downs,receiving_fumbles_lost,fg_made,fg_att,fg_long,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,pat_made,pat_att,pt_att,pt_yards,pt_net_yards,pt_long,pt_inside_20
00-0001101,Darren Bennett,P,2001,1,REG,2001_01_WAS_SD,LAC,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3,121,121,52,1
00-0001102,Donnell Bennett,FB,2001,1,REG,2001_01_WAS_SD,WAS,LAC,0,0,0,0,0,0,0,1,8,0,0,0,0,3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0001157,Mitch Berger,P,2001,1,REG,2001_01_CAR_MIN,MIN,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,5,234,209,55,2
00-0001215,Jerome Bettis,RB,2001,1,REG,2001_01_PIT_JAX,PIT,JAX,0,0,0,0,0,0,0,12,28,0,0,0,1,1,2,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0001224,Tim Biakabutuka,RB,2001,1,REG,2001_01_CAR_MIN,CAR,MIN,0,0,0,0,0,0,0,5,7,0,0,0,2,2,12,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0001231,Josh Bidwell,P,2001,1,REG,2001_01_DET_GB,GB,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4,171,128,50,1
00-0001317,Will Blackwell,WR,2001,1,REG,2001_01_PIT_JAX,PIT,JAX,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0001361,Drew Bledsoe,QB,2001,1,REG,2001_01_NE_CIN,NE,CIN,22,38,241,2,0,4,-17,3,10,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0001477,Marty Booker,WR,2001,1,REG,2001_01_CHI_BAL,CHI,BAL,0,0,0,0,0,0,0,0,0,0,0,0,9,11,49,0,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0001627,Corey Bradford,WR,2001,1,REG,2001_01_DET_GB,GB,DET,0,0,0,0,0,0,0,0,0,0,0,0,2,2,20,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0001661,Kyle Brady,TE,2001,1,REG,2001_01_PIT_JAX,PIT,JAX,0,0,0,0,0,0,0,0,0,0,0,0,3,7,39,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0001823,Aaron Brooks,QB,2001,1,REG,2001_01_NO_BUF,NO,BUF,18,29,209,3,0,2,-17,5,10,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0001980,Kris Brown,K,2001,1,REG,2001_01_PIT_JAX,PIT,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,41,0,0,0,1,0,0,0,0,3,106,82,46,0
00-0001981,Lance Brown,S,2001,1,REG,2001_01_NO_BUF,BUF,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0002005,Na Brown,WR,2001,1,REG,2001_01_STL_PHI,PHI,LA,0,0,0,0,0,0,0,0,0,0,0,0,2,2,36,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0002058,Tim Brown,WR,2001,1,REG,2001_01_OAK_KC,LV,KC,0,0,0,0,0,0,0,1,4,0,0,0,8,10,133,1,5,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0002068,Troy Brown,WR,2001,1,REG,2001_01_NE_CIN,NE,CIN,0,0,0,0,0,0,0,0,0,0,0,0,7,7,106,1,5,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0002099,Isaac Bruce,WR,2001,1,REG,2001_01_STL_PHI,LA,PHI,0,0,0,0,0,0,0,0,0,0,0,0,4,5,89,0,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0002102,Mark Bruener,TE,2001,1,REG,2001_01_PIT_JAX,PIT,JAX,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0002110,Mark Brunell,QB,2001,1,REG,2001_01_PIT_JAX,PIT,JAX,15,26,198,3,0,1,0,3,7,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0002469,Isaac Byrd,WR,2001,1,REG,2001_01_CAR_MIN,CAR,MIN,0,0,0,0,0,0,0,0,0,0,0,0,1,2,31,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0002655,John Carney,K,2001,1,REG,2001_01_NO_BUF,NO,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,31,0,0,1,0,0,0,3,3,0,0,0,,0
00-0002709,Dwayne Carswell,OT,2001,1,REG,2001_01_NYG_DEN,DEN,NYG,0,0,0,0,0,0,0,0,0,0,0,0,1,3,25,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0002721,Cris Carter,WR,2001,1,REG,2001_01_CAR_MIN,MIN,CAR,0,0,0,0,0,0,0,0,0,0,0,0,5,6,44,1,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0002846,Larry Centers,FB,2001,1,REG,2001_01_NO_BUF,BUF,NO,0,0,0,0,0,0,0,1,11,0,1,0,4,4,37,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0002861,Byron Chamberlain,TE,2001,1,REG,2001_01_CAR_MIN,MIN,CAR,0,0,0,0,0,0,0,0,0,0,0,0,7,10,83,0,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0002876,Chris Chandler,QB,2001,1,REG,2001_01_ATL_SF,ATL,SF,11,18,121,0,0,2,-14,3,16,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0002962,Wayne Chrebet,WR,2001,1,REG,2001_01_IND_NYJ,NYJ,IND,0,0,0,0,0,0,0,0,0,0,0,0,1,2,20,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0002970,Bob Christian,FB,2001,1,REG,2001_01_ATL_SF,ATL,SF,0,0,0,0,0,0,0,0,0,0,0,0,2,2,20,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0003035,Desmond Clark,TE,2001,1,REG,2001_01_NYG_DEN,DEN,NYG,0,0,0,0,0,0,0,0,0,0,0,0,2,2,55,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0003103,Cameron Cleeland,TE,2001,1,REG,2001_01_NO_BUF,NO,BUF,0,0,0,0,0,0,0,0,0,0,0,0,2,3,14,1,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0003292,Kerry Collins,QB,2001,1,REG,2001_01_NYG_DEN,NYG,DEN,19,34,258,3,0,3,-13,3,5,0,0,0,1,1,-2,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0003344,Greg Comella,RB,2001,1,REG,2001_01_NYG_DEN,NYG,DEN,0,0,0,0,0,0,0,0,0,0,0,0,2,5,13,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0003378,Albert Connell,WR,2001,1,REG,2001_01_NO_BUF,NO,BUF,0,0,0,0,0,0,0,0,0,0,0,0,3,4,89,1,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0003395,Brett Conway,K,2001,1,REG,2001_01_WAS_SD,WAS,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,40,0,0,0,1,0,0,0,0,0,0,0,,0
00-0003396,Curtis Conway,WR,2001,1,REG,2001_01_WAS_SD,LAC,WAS,0,0,0,0,0,0,0,1,16,0,1,0,3,4,36,0,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0003400,Ernie Conwell,TE,2001,1,REG,2001_01_STL_PHI,LA,PHI,0,0,0,0,0,0,0,1,4,0,0,0,5,6,49,1,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0003501,Jose Cortez,K,2001,1,REG,2001_01_ATL_SF,SF,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,39,0,2,1,0,0,0,1,1,0,0,0,,0
00-0003535,Tim Couch,QB,2001,1,REG,2001_01_SEA_CLE,CLE,SEA,17,33,176,0,1,3,-27,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0003663,Zack Crockett,RB,2001,1,REG,2001_01_OAK_KC,LV,KC,0,0,0,0,0,0,0,0,0,0,0,0,2,2,10,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0003700,Germane Crowell,WR,2001,1,REG,2001_01_DET_GB,DET,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0003739,Daunte Culpepper,QB,2001,1,REG,2001_01_CAR_MIN,MIN,CAR,22,38,236,1,3,1,-2,12,57,1,5,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0004052,Stephen Davis,RB,2001,1,REG,2001_01_WAS_SD,WAS,LAC,0,0,0,0,0,0,0,14,35,0,2,1,4,5,31,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0004054,Terrell Davis,RB,2001,1,REG,2001_01_NYG_DEN,DEN,NYG,0,0,0,0,0,0,0,21,101,0,7,0,1,2,4,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0004055,Thabiti Davis,WR,2001,1,REG,2001_01_NYG_DEN,NYG,DEN,0,0,0,0,0,0,0,0,0,0,0,0,1,3,20,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0004077,Sean Dawkins,WR,2001,1,REG,2001_01_PIT_JAX,PIT,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0004091,Phil Dawson,K,2001,1,REG,2001_01_SEA_CLE,CLE,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,48,0,1,0,1,0,0,0,0,0,0,0,,0
00-0004294,Ken Dilger,TE,2001,1,REG,2001_01_IND_NYJ,IND,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,2,4,28,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0004304,Corey Dillon,RB,2001,1,REG,2001_01_NE_CIN,CIN,NE,0,0,0,0,0,0,0,24,104,1,4,0,4,4,32,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0004574,Rickey Dudley,TE,2001,1,REG,2001_01_SEA_CLE,CLE,SEA,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0004634,David Dunn,WR,2001,1,REG,2001_01_OAK_KC,LV,KC,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0004637,Jason Dunn,TE,2001,1,REG,2001_01_OAK_KC,KC,LV,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0004640,Warrick Dunn,RB,2001,1,REG,2001_01_TB_DAL,TB,DAL,0,0,0,0,0,0,0,22,56,0,1,1,4,7,21,0,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0004673,Tim Dwight,WR,2001,1,REG,2001_01_WAS_SD,LAC,WAS,0,0,0,0,0,0,0,0,0,0,0,0,2,5,31,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0004694,Kevin Dyson,WR,2001,1,REG,2001_01_MIA_TEN,TEN,MIA,0,0,0,0,0,0,0,0,0,0,0,0,4,10,51,0,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0004768,Marc Edwards,FB,2001,1,REG,2001_01_NE_CIN,NE,CIN,0,0,0,0,0,0,0,4,13,0,1,0,0,2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0004780,Troy Edwards,WR,2001,1,REG,2001_01_PIT_JAX,PIT,JAX,0,0,0,0,0,0,0,0,0,0,0,0,1,3,17,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0004811,Jason Elam,K,2001,1,REG,2001_01_NYG_DEN,DEN,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,37,0,0,1,0,0,0,4,4,0,0,0,,0
00-0004888,Bert Emanuel,WR,2001,1,REG,2001_01_NE_CIN,NE,CIN,0,0,0,0,0,0,0,0,0,0,0,0,4,9,25,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0004915,Bobby Engram,WR,2001,1,REG,2001_01_SEA_CLE,SEA,CLE,0,0,0,0,0,0,0,0,0,0,0,0,2,3,18,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0005092,Marshall Faulk,RB,2001,1,REG,2001_01_STL_PHI,LA,PHI,0,0,0,0,0,0,0,20,72,1,3,0,8,11,48,0,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0005101,Christian Fauria,TE,2001,1,REG,2001_01_SEA_CLE,SEA,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0005106,Brett Favre,QB,2001,1,REG,2001_01_DET_GB,GB,DET,22,28,260,2,0,3,-15,4,-2,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0005113,Jeff Feagles,P,2001,1,REG,2001_01_SEA_CLE,SEA,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4,188,147,68,1
00-0005180,Jay Fiedler,QB,2001,1,REG,2001_01_MIA_TEN,MIA,TEN,12,20,225,2,0,0,0,7,25,0,2,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0005324,Terrell Fletcher,RB,2001,1,REG,2001_01_WAS_SD,LAC,WAS,0,0,0,0,0,0,0,4,5,0,2,0,1,1,12,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0005363,Doug Flutie,QB,2001,1,REG,2001_01_WAS_SD,LAC,WAS,10,18,129,0,2,1,-7,4,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0005562,Antonio Freeman,WR,2001,1,REG,2001_01_DET_GB,GB,DET,0,0,0,0,0,0,0,0,0,0,0,0,2,4,12,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0005620,Chris Fuamatu-Ma'afala,RB,2001,1,REG,2001_01_PIT_JAX,PIT,JAX,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0005668,Oronde Gadsden,WR,2001,1,REG,2001_01_MIA_TEN,MIA,TEN,0,0,0,0,0,0,0,0,0,0,0,0,4,7,74,1,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0005720,Joey Galloway,WR,2001,1,REG,2001_01_TB_DAL,DAL,TB,0,0,0,0,0,0,0,0,0,0,0,0,6,10,18,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0005741,Rich Gannon,QB,2001,1,REG,2001_01_OAK_KC,LV,KC,31,46,341,2,1,2,-14,1,9,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0005755,Jeff Garcia,QB,2001,1,REG,2001_01_ATL_SF,SF,ATL,26,40,335,1,1,2,-11,5,38,0,2,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0005771,Chris Gardocki,P,2001,1,REG,2001_01_SEA_CLE,CLE,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6,282,236,58,1
00-0005779,Charlie Garner,RB,2001,1,REG,2001_01_OAK_KC,LV,KC,0,0,0,0,0,0,0,12,38,0,1,0,4,6,20,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0005822,Sam Gash,FB,2001,1,REG,2001_01_CHI_BAL,BAL,CHI,0,0,0,0,0,0,0,0,0,0,0,0,2,3,11,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0005883,Eddie George,RB,2001,1,REG,2001_01_MIA_TEN,TEN,MIA,0,0,0,0,0,0,0,18,49,0,1,0,2,4,18,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0005885,Jeff George,QB,2001,1,REG,2001_01_WAS_SD,WAS,LAC,8,18,66,0,2,1,-2,3,1,0,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0006101,Tony Gonzalez,TE,2001,1,REG,2001_01_OAK_KC,KC,LV,0,0,0,0,0,0,0,0,0,0,0,0,5,9,81,0,5,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0006181,Toby Gowin,P,2001,1,REG,2001_01_NO_BUF,NO,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,5,219,155,50,0
00-0006210,Jeff Graham,WR,2001,1,REG,2001_01_WAS_SD,LAC,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0006223,Martin Gramatica,K,2001,1,REG,2001_01_TB_DAL,TB,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,39,0,0,1,0,0,0,1,1,0,0,0,,0
00-0006300,Elvis Grbac,QB,2001,1,REG,2001_01_CHI_BAL,BAL,CHI,24,30,262,1,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0006305,Ahman Green,RB,2001,1,REG,2001_01_DET_GB,GB,DET,0,0,0,0,0,0,0,17,157,2,3,1,3,5,20,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0006331,Jacquez Green,WR,2001,1,REG,2001_01_TB_DAL,TB,DAL,0,0,0,0,0,0,0,0,0,0,0,0,8,9,75,0,6,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0006355,Trent Green,QB,2001,1,REG,2001_01_OAK_KC,KC,LV,16,37,222,1,1,1,-3,4,11,0,1,2,1,1,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0006423,Brian Griese,QB,2001,1,REG,2001_01_NYG_DEN,DEN,NYG,21,29,330,3,0,0,0,5,8,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0006627,Az-Zahir Hakim,WR,2001,1,REG,2001_01_STL_PHI,LA,PHI,0,0,0,0,0,0,0,1,5,0,1,0,1,4,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0006662,John Hall,K,2001,1,REG,2001_01_IND_NYJ,NYJ,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,22,0,1,0,0,0,0,3,3,0,0,0,,0
00-0006799,Chris Hanson,P,2001,1,REG,2001_01_PIT_JAX,PIT,JAX,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6,274,207,53,1
00-0006800,Jason Hanson,K,2001,1,REG,2001_01_DET_GB,DET,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,49,0,0,1,1,0,0,0,0,0,0,0,,0
00-0006804,Patrick Hape,TE,2001,1,REG,2001_01_NYG_DEN,DEN,NYG,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0006949,Jackie Harris,TE,2001,1,REG,2001_01_TB_DAL,DAL,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0007024,Marvin Harrison,WR,2001,1,REG,2001_01_IND_NYJ,IND,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,4,5,35,0,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0007091,Matt Hasselbeck,QB,2001,1,REG,2001_01_SEA_CLE,SEA,CLE,20,34,178,0,2,4,-28,6,1,0,3,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0007103,Matt Hatchette,WR,2001,1,REG,2001_01_IND_NYJ,NYJ,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0007144,Donald Hayes,WR,2001,1,REG,2001_01_CAR_MIN,CAR,MIN,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0007180,Garrison Hearst,RB,2001,1,REG,2001_01_ATL_SF,SF,ATL,0,0,0,0,0,0,0,14,48,0,3,0,4,4,24,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0007213,Steve Heiden,TE,2001,1,REG,2001_01_WAS_SD,LAC,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0007254,William Henderson,FB,2001,1,REG,2001_01_DET_GB,GB,DET,0,0,0,0,0,0,0,0,0,0,0,0,3,3,49,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0007308,Craig Hentrich,P,2001,1,REG,2001_01_MIA_TEN,TEN,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,8,316,285,49,2
00-0007357,Chris Hetherington,FB,2001,1,REG,2001_01_CAR_MIN,CAR,MIN,0,0,0,0,0,0,0,2,1,0,0,0,1,2,8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0007546,James Hodgins,RB,2001,1,REG,2001_01_STL_PHI,LA,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
